t,frame,class,conf,area,source,fhi
5.13,154,Lush Green,0.38,17200,hsv-fallback,55.6
5.13,154,Drought / Severe Stress,0.38,9651,hsv-fallback,55.6
5.13,154,Drought / Severe Stress,0.38,12509,hsv-fallback,55.6
5.13,154,Lush Green,0.38,3785,hsv-fallback,55.6
5.13,154,Lush Green,0.38,2141,hsv-fallback,55.6
5.13,154,Lush Green,0.38,2671,hsv-fallback,55.6
5.13,154,Lush Green,0.38,2809,hsv-fallback,55.6
5.13,154,Inconsistent Growth,0.38,16480,hsv-fallback,55.6
5.13,154,Inconsistent Growth,0.38,6245,hsv-fallback,55.6
5.13,154,Inconsistent Growth,0.38,4970,hsv-fallback,55.6
5.13,154,Inconsistent Growth,0.38,3536,hsv-fallback,55.6
5.13,154,Inconsistent Growth,0.38,2918,hsv-fallback,55.6
5.13,154,Bare Soil / Gap,0.38,4569,hsv-fallback,55.6
5.2,156,Lush Green,0.472,3261,hsv-fallback,54.9
5.2,156,Drought / Severe Stress,0.451,9899,hsv-fallback,54.9
5.2,156,Lush Green,0.44,13987,hsv-fallback,54.9
5.2,156,Drought / Severe Stress,0.44,78508,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.44,14867,hsv-fallback,54.9
5.2,156,Lush Green,0.409,15921,hsv-fallback,54.9
5.2,156,Drought / Severe Stress,0.38,10708,hsv-fallback,54.9
5.2,156,Drought / Severe Stress,0.38,11703,hsv-fallback,54.9
5.2,156,Lush Green,0.38,21621,hsv-fallback,54.9
5.2,156,Lush Green,0.38,3832,hsv-fallback,54.9
5.2,156,Lush Green,0.38,2736,hsv-fallback,54.9
5.2,156,Lush Green,0.38,2043,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,18627,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,10807,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,6465,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,5865,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,2955,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,2496,hsv-fallback,54.9
5.2,156,Inconsistent Growth,0.38,1907,hsv-fallback,54.9
5.2,156,Bare Soil / Gap,0.38,4271,hsv-fallback,54.9
5.2,156,Bare Soil / Gap,0.38,1924,hsv-fallback,54.9
5.27,158,Lush Green,0.465,12939,hsv-fallback,54.9
5.27,158,Drought / Severe Stress,0.441,10222,hsv-fallback,54.9
5.27,158,Lush Green,0.44,21732,hsv-fallback,54.9
5.27,158,Drought / Severe Stress,0.44,80421,hsv-fallback,54.9
5.27,158,Lush Green,0.44,12416,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.44,14508,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.422,2459,hsv-fallback,54.9
5.27,158,Lush Green,0.409,14706,hsv-fallback,54.9
5.27,158,Drought / Severe Stress,0.38,11832,hsv-fallback,54.9
5.27,158,Drought / Severe Stress,0.38,11286,hsv-fallback,54.9
5.27,158,Lush Green,0.38,2642,hsv-fallback,54.9
5.27,158,Lush Green,0.38,3389,hsv-fallback,54.9
5.27,158,Lush Green,0.38,1995,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.38,9586,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.38,18702,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.38,6040,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.38,6001,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.38,2327,hsv-fallback,54.9
5.27,158,Inconsistent Growth,0.38,2122,hsv-fallback,54.9
5.27,158,Bare Soil / Gap,0.38,3638,hsv-fallback,54.9
5.27,158,Bare Soil / Gap,0.38,1864,hsv-fallback,54.9
5.33,160,Inconsistent Growth,0.475,4606,hsv-fallback,53.8
5.33,160,Lush Green,0.464,12138,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.45,6706,hsv-fallback,53.8
5.33,160,Drought / Severe Stress,0.44,77132,hsv-fallback,53.8
5.33,160,Lush Green,0.44,23796,hsv-fallback,53.8
5.33,160,Drought / Severe Stress,0.436,10166,hsv-fallback,53.8
5.33,160,Lush Green,0.427,14946,hsv-fallback,53.8
5.33,160,Drought / Severe Stress,0.402,5551,hsv-fallback,53.8
5.33,160,Drought / Severe Stress,0.38,10664,hsv-fallback,53.8
5.33,160,Drought / Severe Stress,0.38,13191,hsv-fallback,53.8
5.33,160,Lush Green,0.38,2582,hsv-fallback,53.8
5.33,160,Lush Green,0.38,3272,hsv-fallback,53.8
5.33,160,Lush Green,0.38,2079,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.38,20423,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.38,9321,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.38,7438,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.38,7486,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.38,5943,hsv-fallback,53.8
5.33,160,Inconsistent Growth,0.38,2443,hsv-fallback,53.8
5.33,160,Bare Soil / Gap,0.38,5854,hsv-fallback,53.8
5.4,162,Inconsistent Growth,0.47,2529,hsv-fallback,53.6
5.4,162,Drought / Severe Stress,0.457,9916,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.447,10258,hsv-fallback,53.6
5.4,162,Drought / Severe Stress,0.44,86122,hsv-fallback,53.6
5.4,162,Lush Green,0.44,13133,hsv-fallback,53.6
5.4,162,Lush Green,0.44,26197,hsv-fallback,53.6
5.4,162,Lush Green,0.439,15023,hsv-fallback,53.6
5.4,162,Lush Green,0.386,1863,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.382,9097,hsv-fallback,53.6
5.4,162,Drought / Severe Stress,0.38,9830,hsv-fallback,53.6
5.4,162,Drought / Severe Stress,0.38,14048,hsv-fallback,53.6
5.4,162,Lush Green,0.38,2872,hsv-fallback,53.6
5.4,162,Lush Green,0.38,1925,hsv-fallback,53.6
5.4,162,Lush Green,0.38,2514,hsv-fallback,53.6
5.4,162,Lush Green,0.38,2102,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.38,22015,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.38,6455,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.38,5868,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.38,3176,hsv-fallback,53.6
5.4,162,Inconsistent Growth,0.38,2060,hsv-fallback,53.6
5.4,162,Bare Soil / Gap,0.38,5305,hsv-fallback,53.6
5.47,164,Lush Green,0.448,10822,hsv-fallback,53.1
5.47,164,Drought / Severe Stress,0.444,10260,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.444,10794,hsv-fallback,53.1
5.47,164,Lush Green,0.44,23738,hsv-fallback,53.1
5.47,164,Drought / Severe Stress,0.44,85097,hsv-fallback,53.1
5.47,164,Lush Green,0.433,15350,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.394,4360,hsv-fallback,53.1
5.47,164,Drought / Severe Stress,0.384,8552,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.384,9943,hsv-fallback,53.1
5.47,164,Drought / Severe Stress,0.38,15180,hsv-fallback,53.1
5.47,164,Lush Green,0.38,2458,hsv-fallback,53.1
5.47,164,Lush Green,0.38,2402,hsv-fallback,53.1
5.47,164,Lush Green,0.38,1934,hsv-fallback,53.1
5.47,164,Lush Green,0.38,2052,hsv-fallback,53.1
5.47,164,Lush Green,0.38,2274,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.38,22573,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.38,6772,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.38,6385,hsv-fallback,53.1
5.47,164,Inconsistent Growth,0.38,2268,hsv-fallback,53.1
5.47,164,Bare Soil / Gap,0.38,5781,hsv-fallback,53.1
5.53,166,Lush Green,0.468,2615,hsv-fallback,53.0
5.53,166,Lush Green,0.456,16951,hsv-fallback,53.0
5.53,166,Drought / Severe Stress,0.441,10181,hsv-fallback,53.0
5.53,166,Drought / Severe Stress,0.44,85117,hsv-fallback,53.0
5.53,166,Lush Green,0.44,10598,hsv-fallback,53.0
5.53,166,Inconsistent Growth,0.44,14454,hsv-fallback,53.0
5.53,166,Drought / Severe Stress,0.38,16176,hsv-fallback,53.0
5.53,166,Lush Green,0.38,22299,hsv-fallback,53.0
5.53,166,Drought / Severe Stress,0.38,7948,hsv-fallback,53.0
5.53,166,Lush Green,0.38,3435,hsv-fallback,53.0
5.53,166,Lush Green,0.38,2421,hsv-fallback,53.0
5.53,166,Lush Green,0.38,2136,hsv-fallback,53.0
5.53,166,Lush Green,0.38,2377,hsv-fallback,53.0
5.53,166,Inconsistent Growth,0.38,20959,hsv-fallback,53.0
5.53,166,Inconsistent Growth,0.38,7534,hsv-fallback,53.0
5.53,166,Inconsistent Growth,0.38,5869,hsv-fallback,53.0
5.53,166,Inconsistent Growth,0.38,1942,hsv-fallback,53.0
5.53,166,Bare Soil / Gap,0.38,5616,hsv-fallback,53.0
5.6,168,Inconsistent Growth,0.456,11965,hsv-fallback,53.0
5.6,168,Lush Green,0.455,10384,hsv-fallback,53.0
5.6,168,Drought / Severe Stress,0.446,9901,hsv-fallback,53.0
5.6,168,Lush Green,0.44,24038,hsv-fallback,53.0
5.6,168,Inconsistent Growth,0.44,23994,hsv-fallback,53.0
5.6,168,Inconsistent Growth,0.44,14232,hsv-fallback,53.0
5.6,168,Drought / Severe Stress,0.44,88888,hsv-fallback,53.0
5.6,168,Lush Green,0.429,15757,hsv-fallback,53.0
5.6,168,Lush Green,0.38,4637,hsv-fallback,53.0
5.6,168,Drought / Severe Stress,0.38,6570,hsv-fallback,53.0
5.6,168,Drought / Severe Stress,0.38,17111,hsv-fallback,53.0
5.6,168,Lush Green,0.38,2389,hsv-fallback,53.0
5.6,168,Lush Green,0.38,1820,hsv-fallback,53.0
5.6,168,Lush Green,0.38,1840,hsv-fallback,53.0
5.6,168,Lush Green,0.38,2195,hsv-fallback,53.0
5.6,168,Inconsistent Growth,0.38,7290,hsv-fallback,53.0
5.6,168,Inconsistent Growth,0.38,6923,hsv-fallback,53.0
5.6,168,Inconsistent Growth,0.38,1839,hsv-fallback,53.0
5.6,168,Bare Soil / Gap,0.38,5382,hsv-fallback,53.0
5.6,168,Bare Soil / Gap,0.38,1914,hsv-fallback,53.0
5.67,170,Lush Green,0.468,9024,hsv-fallback,52.3
5.67,170,Drought / Severe Stress,0.448,9595,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.444,12409,hsv-fallback,52.3
5.67,170,Drought / Severe Stress,0.44,20526,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.44,23444,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.44,14266,hsv-fallback,52.3
5.67,170,Drought / Severe Stress,0.44,90576,hsv-fallback,52.3
5.67,170,Lush Green,0.431,5458,hsv-fallback,52.3
5.67,170,Lush Green,0.392,16329,hsv-fallback,52.3
5.67,170,Drought / Severe Stress,0.38,5748,hsv-fallback,52.3
5.67,170,Lush Green,0.38,24936,hsv-fallback,52.3
5.67,170,Lush Green,0.38,2196,hsv-fallback,52.3
5.67,170,Lush Green,0.38,2274,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.38,6566,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.38,5942,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.38,2481,hsv-fallback,52.3
5.67,170,Inconsistent Growth,0.38,2128,hsv-fallback,52.3
5.67,170,Bare Soil / Gap,0.38,4698,hsv-fallback,52.3
5.73,172,Lush Green,0.47,8973,hsv-fallback,52.6
5.73,172,Drought / Severe Stress,0.469,8598,hsv-fallback,52.6
5.73,172,Drought / Severe Stress,0.44,21547,hsv-fallback,52.6
5.73,172,Drought / Severe Stress,0.44,92729,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.44,23451,hsv-fallback,52.6
5.73,172,Lush Green,0.435,6482,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.381,9402,hsv-fallback,52.6
5.73,172,Drought / Severe Stress,0.38,5043,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,6995,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,3439,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,3179,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,3164,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,2490,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,2398,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,8014,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,7449,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,1909,hsv-fallback,52.6
5.73,172,Inconsistent Growth,0.38,2385,hsv-fallback,52.6
5.73,172,Lush Green,0.38,17045,hsv-fallback,52.6
5.73,172,Lush Green,0.38,22432,hsv-fallback,52.6
5.73,172,Lush Green,0.38,2727,hsv-fallback,52.6
5.73,172,Lush Green,0.38,2386,hsv-fallback,52.6
5.73,172,Lush Green,0.38,2218,hsv-fallback,52.6
5.73,172,Lush Green,0.38,2146,hsv-fallback,52.6
5.73,172,Bare Soil / Gap,0.38,4627,hsv-fallback,52.6
5.73,172,Bare Soil / Gap,0.38,3451,hsv-fallback,52.6
5.8,174,Drought / Severe Stress,0.471,7662,hsv-fallback,53.0
5.8,174,Lush Green,0.47,8869,hsv-fallback,53.0
5.8,174,Drought / Severe Stress,0.44,21972,hsv-fallback,53.0
5.8,174,Drought / Severe Stress,0.44,93523,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.44,13971,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.44,22679,hsv-fallback,53.0
5.8,174,Lush Green,0.44,7542,hsv-fallback,53.0
5.8,174,Drought / Severe Stress,0.38,4213,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,7509,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,10424,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,6721,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,3478,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,2793,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,2038,hsv-fallback,53.0
5.8,174,Inconsistent Growth,0.38,2396,hsv-fallback,53.0
5.8,174,Lush Green,0.38,17614,hsv-fallback,53.0
5.8,174,Lush Green,0.38,21371,hsv-fallback,53.0
5.8,174,Lush Green,0.38,3018,hsv-fallback,53.0
5.8,174,Lush Green,0.38,2393,hsv-fallback,53.0
5.8,174,Lush Green,0.38,2183,hsv-fallback,53.0
5.8,174,Lush Green,0.38,2098,hsv-fallback,53.0
5.8,174,Lush Green,0.38,1845,hsv-fallback,53.0
5.8,174,Bare Soil / Gap,0.38,4311,hsv-fallback,53.0
5.8,174,Bare Soil / Gap,0.38,3865,hsv-fallback,53.0
5.87,176,Lush Green,0.473,8056,hsv-fallback,53.2
5.87,176,Drought / Severe Stress,0.468,6052,hsv-fallback,53.2
5.87,176,Drought / Severe Stress,0.44,20612,hsv-fallback,53.2
5.87,176,Drought / Severe Stress,0.44,95795,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.44,20201,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.44,23901,hsv-fallback,53.2
5.87,176,Drought / Severe Stress,0.41,2953,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.397,10094,hsv-fallback,53.2
5.87,176,Drought / Severe Stress,0.38,3634,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.38,6924,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.38,3117,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.38,6611,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.38,2694,hsv-fallback,53.2
5.87,176,Inconsistent Growth,0.38,2313,hsv-fallback,53.2
5.87,176,Lush Green,0.38,17904,hsv-fallback,53.2
5.87,176,Lush Green,0.38,22928,hsv-fallback,53.2
5.87,176,Lush Green,0.38,10611,hsv-fallback,53.2
5.87,176,Lush Green,0.38,2853,hsv-fallback,53.2
5.87,176,Lush Green,0.38,2272,hsv-fallback,53.2
5.87,176,Lush Green,0.38,2154,hsv-fallback,53.2
5.87,176,Lush Green,0.38,2073,hsv-fallback,53.2
5.87,176,Bare Soil / Gap,0.38,3709,hsv-fallback,53.2
5.87,176,Bare Soil / Gap,0.38,3631,hsv-fallback,53.2
5.93,178,Lush Green,0.473,8438,hsv-fallback,53.1
5.93,178,Drought / Severe Stress,0.44,95749,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.44,25557,hsv-fallback,53.1
5.93,178,Drought / Severe Stress,0.44,21018,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.44,25770,hsv-fallback,53.1
5.93,178,Lush Green,0.438,12007,hsv-fallback,53.1
5.93,178,Lush Green,0.432,18501,hsv-fallback,53.1
5.93,178,Drought / Severe Stress,0.41,4360,hsv-fallback,53.1
5.93,178,Drought / Severe Stress,0.408,3145,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.381,9373,hsv-fallback,53.1
5.93,178,Drought / Severe Stress,0.38,3305,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.38,4821,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.38,2157,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.38,3455,hsv-fallback,53.1
5.93,178,Inconsistent Growth,0.38,3976,hsv-fallback,53.1
5.93,178,Lush Green,0.38,21165,hsv-fallback,53.1
5.93,178,Lush Green,0.38,2372,hsv-fallback,53.1
5.93,178,Lush Green,0.38,2142,hsv-fallback,53.1
5.93,178,Lush Green,0.38,2100,hsv-fallback,53.1
5.93,178,Bare Soil / Gap,0.38,3053,hsv-fallback,53.1
5.93,178,Bare Soil / Gap,0.38,2943,hsv-fallback,53.1
6.0,180,Lush Green,0.475,6963,hsv-fallback,54.6
6.0,180,Drought / Severe Stress,0.44,95682,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.44,26029,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.44,27285,hsv-fallback,54.6
6.0,180,Lush Green,0.425,12840,hsv-fallback,54.6
6.0,180,Drought / Severe Stress,0.41,3340,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.383,10532,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.38,8162,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.38,3631,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.38,4727,hsv-fallback,54.6
6.0,180,Inconsistent Growth,0.38,2177,hsv-fallback,54.6
6.0,180,Lush Green,0.38,16946,hsv-fallback,54.6
6.0,180,Lush Green,0.38,18617,hsv-fallback,54.6
6.0,180,Lush Green,0.38,4221,hsv-fallback,54.6
6.0,180,Lush Green,0.38,2733,hsv-fallback,54.6
6.0,180,Lush Green,0.38,2445,hsv-fallback,54.6
6.0,180,Lush Green,0.38,2126,hsv-fallback,54.6
6.0,180,Bare Soil / Gap,0.38,2827,hsv-fallback,54.6
6.0,180,Bare Soil / Gap,0.38,2089,hsv-fallback,54.6
6.07,182,Lush Green,0.463,7888,hsv-fallback,53.8
6.07,182,Drought / Severe Stress,0.44,124306,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.44,13981,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.44,25708,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.44,17247,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.428,4033,hsv-fallback,53.8
6.07,182,Drought / Severe Stress,0.409,2372,hsv-fallback,53.8
6.07,182,Bare Soil / Gap,0.394,3361,hsv-fallback,53.8
6.07,182,Lush Green,0.384,19525,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.38,6286,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.38,3428,hsv-fallback,53.8
6.07,182,Drought / Severe Stress,0.38,2193,hsv-fallback,53.8
6.07,182,Lush Green,0.38,16191,hsv-fallback,53.8
6.07,182,Lush Green,0.38,14975,hsv-fallback,53.8
6.07,182,Lush Green,0.38,3142,hsv-fallback,53.8
6.07,182,Inconsistent Growth,0.38,3807,hsv-fallback,53.8
6.07,182,Lush Green,0.38,2326,hsv-fallback,53.8
6.07,182,Lush Green,0.38,2213,hsv-fallback,53.8
6.07,182,Lush Green,0.38,2078,hsv-fallback,53.8
6.07,182,Lush Green,0.38,2074,hsv-fallback,53.8
6.13,184,Lush Green,0.475,6639,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.446,4951,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.444,5197,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.44,27576,hsv-fallback,53.0
6.13,184,Drought / Severe Stress,0.44,129370,hsv-fallback,53.0
6.13,184,Bare Soil / Gap,0.44,3443,hsv-fallback,53.0
6.13,184,Lush Green,0.409,19584,hsv-fallback,53.0
6.13,184,Drought / Severe Stress,0.38,2012,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,5814,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,9668,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,9296,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,4099,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,3182,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,4043,hsv-fallback,53.0
6.13,184,Inconsistent Growth,0.38,1981,hsv-fallback,53.0
6.13,184,Drought / Severe Stress,0.38,2013,hsv-fallback,53.0
6.13,184,Lush Green,0.38,17194,hsv-fallback,53.0
6.13,184,Lush Green,0.38,16696,hsv-fallback,53.0
6.13,184,Lush Green,0.38,2171,hsv-fallback,53.0
6.13,184,Lush Green,0.38,2272,hsv-fallback,53.0
6.13,184,Lush Green,0.38,2057,hsv-fallback,53.0
6.13,184,Lush Green,0.38,1970,hsv-fallback,53.0
6.2,186,Lush Green,0.475,7502,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.462,7145,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.44,28186,hsv-fallback,51.2
6.2,186,Drought / Severe Stress,0.44,131674,hsv-fallback,51.2
6.2,186,Lush Green,0.44,21651,hsv-fallback,51.2
6.2,186,Bare Soil / Gap,0.392,2219,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,11619,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,4379,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,5976,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,9733,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,3058,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,1838,hsv-fallback,51.2
6.2,186,Inconsistent Growth,0.38,2577,hsv-fallback,51.2
6.2,186,Lush Green,0.38,15521,hsv-fallback,51.2
6.2,186,Drought / Severe Stress,0.38,3322,hsv-fallback,51.2
6.2,186,Lush Green,0.38,2368,hsv-fallback,51.2
6.2,186,Lush Green,0.38,2067,hsv-fallback,51.2
6.2,186,Lush Green,0.38,2055,hsv-fallback,51.2
6.2,186,Bare Soil / Gap,0.38,2814,hsv-fallback,51.2
6.27,188,Lush Green,0.475,7434,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.453,4731,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.44,12871,hsv-fallback,52.1
6.27,188,Drought / Severe Stress,0.44,125657,hsv-fallback,52.1
6.27,188,Lush Green,0.44,21614,hsv-fallback,52.1
6.27,188,Lush Green,0.44,21456,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.44,25171,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.428,2149,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.407,6910,hsv-fallback,52.1
6.27,188,Drought / Severe Stress,0.38,2470,hsv-fallback,52.1
6.27,188,Drought / Severe Stress,0.38,3712,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.38,13930,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.38,2145,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.38,5083,hsv-fallback,52.1
6.27,188,Inconsistent Growth,0.38,4825,hsv-fallback,52.1
6.27,188,Lush Green,0.38,13998,hsv-fallback,52.1
6.27,188,Lush Green,0.38,2466,hsv-fallback,52.1
6.27,188,Lush Green,0.38,2406,hsv-fallback,52.1
6.27,188,Lush Green,0.38,1883,hsv-fallback,52.1
6.27,188,Bare Soil / Gap,0.38,4098,hsv-fallback,52.1
6.33,190,Lush Green,0.475,6934,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.452,17708,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.44,24576,hsv-fallback,52.2
6.33,190,Drought / Severe Stress,0.44,127768,hsv-fallback,52.2
6.33,190,Lush Green,0.44,21852,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.428,5681,hsv-fallback,52.2
6.33,190,Drought / Severe Stress,0.418,3410,hsv-fallback,52.2
6.33,190,Lush Green,0.397,20108,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.38,6604,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.38,8897,hsv-fallback,52.2
6.33,190,Drought / Severe Stress,0.38,2610,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.38,6133,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.38,1830,hsv-fallback,52.2
6.33,190,Inconsistent Growth,0.38,2446,hsv-fallback,52.2
6.33,190,Lush Green,0.38,15102,hsv-fallback,52.2
6.33,190,Lush Green,0.38,3120,hsv-fallback,52.2
6.33,190,Lush Green,0.38,1936,hsv-fallback,52.2
6.33,190,Bare Soil / Gap,0.38,3837,hsv-fallback,52.2
6.4,192,Lush Green,0.475,6030,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.45,4461,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.44,23959,hsv-fallback,51.9
6.4,192,Drought / Severe Stress,0.44,88783,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.44,12808,hsv-fallback,51.9
6.4,192,Lush Green,0.44,22902,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.44,12884,hsv-fallback,51.9
6.4,192,Drought / Severe Stress,0.44,40174,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.393,6757,hsv-fallback,51.9
6.4,192,Bare Soil / Gap,0.388,5418,hsv-fallback,51.9
6.4,192,Drought / Severe Stress,0.38,3847,hsv-fallback,51.9
6.4,192,Drought / Severe Stress,0.38,1902,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.38,4060,hsv-fallback,51.9
6.4,192,Inconsistent Growth,0.38,5624,hsv-fallback,51.9
